company_name,region,phone,contact,email,website,availability,notes,city,state,zip,category,type,authorization,address,status,lat,long
CargoWave Control,MN - Detroit,363-555-7254,Luis Young,service424@cargowavecontrol.com,,Mon-Fri,Hazmat load handling,Cleveland,OH,70588,Dispatcher,,,,,33.056321,-108.170493
Carlos Foster,Pacific Northwest,407-555-7193,,carlos.foster@fleetinspect.com,,,On leave,Boise,OH,20133,inspector,,,,Inactive,37.637611,-124.087328
Carlos King,Plains,327-555-2149,,carlos.king@fleetinspect.com,,,Fast response,Miami,OR,22970,inspector,,,,Active,48.367734,-69.009975
Carlos Ortiz,South,432-555-8740,,carlos.ortiz@fleetinspect.com,,,Fast response,Portland,WY,44143,inspector,,,,Inactive,41.267816,-67.894678
"Carlos Ramirez, NVS Audio",,973-223-9090,,N/A,,,,N/A,New Jersey (NJ),N/A,GPS Technician,,,,,26.736450,-118.085553
CarrierPilot Ops,OH - Los Angeles,799-555-8228,Sasha Diaz,service816@carrierpilotops.com,,Mon-Sat,Port delivery coordination,Nashville,NC,61602,Dispatcher,,,,,44.593162,-85.888264
CarrierPilot Ops,TX - Orlando,937-555-5309,Victor Blake,service115@carrierpilotops.com,,Mon-Sat,Cross-country routing,Tucson,OR,26128,Dispatcher,,,,,46.675281,-82.677361
CarrierPilot Ops,CO - San Francisco,868-555-5810,Jordan Diaz,service29@carrierpilotops.com,,Mon-Fri,Insurance liaison,Buffalo,TN,22954,Dispatcher,,,,,34.902190,-123.648969
CarrierPilot Ops,OH - Miami,912-555-9902,Sophia Diaz,service816@carrierpilotops.com,,24/7 + Hotshots,Overnight dispatch,Miami,TX,62179,Dispatcher,,,,,43.866139,-121.354319
CarrierPilot Ops,TX - Detroit,707-555-2404,Logan Young,service774@carrierpilotops.com,,Mon-Fri,Escalations & after-hours,Los Angeles,GA,49036,Dispatcher,,,,,47.222574,-121.038992
CarrierPilot Ops,CA - Detroit,304-555-1003,Noah Ramirez,service281@carrierpilotops.com,,Mon-Sat,Load board management,Cleveland,WA,24322,Dispatcher,,,,,30.950727,-67.077825
CarrierPilot Ops,NC - Miami,378-555-4461,Sasha Brooks,service749@carrierpilotops.com,,24/7 + Hotshots,Dedicated fleet support,San Diego,MO,70423,Dispatcher,,,,,37.504072,-77.139426
CarrierPilot Ops,WA - Orlando,284-555-2162,Ryan Blake,service698@carrierpilotops.com,,Weekdays + Emergency,Load board management,Omaha,CO,92501,Dispatcher,,,,,44.694671,-70.913154
CarrierPilot Ops,TN - Charlotte,396-555-2050,Taylor Moore,service124@carrierpilotops.com,,Mon-Sat,High-volume brokerage,San Diego,UT,69070,Dispatcher,,,,,24.621187,-73.078047
CarrierPilot Ops,NE - Charlotte,571-555-8210,Ethan Moore,service244@carrierpilotops.com,,24/7 + Hotshots,Multi-tenant routing,Detroit,NV,43110,Dispatcher,,,,,43.490878,-96.369029
CarrierPilot Ops,PA - Raleigh,211-555-8618,Victor Lopez,service646@carrierpilotops.com,,Mon-Sat,Cross-country routing,Cleveland,NE,30218,Dispatcher,,,,,49.231922,-121.318441
CarrierPilot Ops,NV - Kansas City,410-555-8300,Jordan Ramirez,service146@carrierpilotops.com,,24/7,Spanish + English support,Chicago,NE,37882,Dispatcher,,,,,45.698482,-113.837130
Castle Rock Towing,WY - Green River,307-875-6500,Dispatch,dispatch@castlerocktowing.com,https://castlerocktowing.com,24/7,Serving Sweetwater County,Green River,WY,82935,Towing,,,,,33.812778,-107.619634
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Grand Blanc,Michigan (MI),48439,GPS Technician,,,,,30.219783,-109.284720
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Peyton,Colorado (CO),80831,GPS Technician,,,,,42.074253,-109.138100
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Stone Mountain,Georgia (GA),30088,GPS Technician,,,,,38.231275,-85.121673
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Warner Robins,Georgia (GA),31088,GPS Technician,,,,,48.816518,-67.411649
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Avon,Connecticut (CT),06001,GPS Technician,,,,,29.498785,-114.505437
CB Direct,,866-716-9885,,office@cbdirect.net,,,,Richardson,Texas (TX),75080,GPS Technician,,,,,47.462211,-111.115691
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Kissimmee,Florida (FL),34744,GPS Technician,,,,,44.100008,-76.438975
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Aurora,Illinois (IL),60506,GPS Technician,,,,,33.078972,-91.963547
CB Direct,,866-716-9886,,office@cbdirect.net,,,,LaPorte,Texas (TX),77571,GPS Technician,,,,,31.883214,-67.115615
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Tempe,Arizona (AZ),85281,GPS Technician,,,,,33.524017,-124.788385
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Bradenton,Florida (FL),34205,GPS Technician,,,,,40.599022,-119.655148
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Bacliff,Texas (TX),77518,GPS Technician,,,,,46.807414,-106.057428
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Taylor,Michigan (MI),48180,GPS Technician,,,,,39.421233,-121.362488
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Vancouver,Washington (WA),98686,GPS Technician,,,,,34.030830,-112.212293
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Sumter,South Carolina (SC),29154,GPS Technician,,,,,34.069630,-76.307125
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Picayune,Mississippi (MS),39466,GPS Technician,,,,,44.011282,-102.436002
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Manteca,California (CA),95337,GPS Technician,,,,,41.838051,-119.133612
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Oklahoma City,Oklahoma (OK),73172,GPS Technician,,,,,25.122666,-78.679425
CB Direct,,866-716-9887,,office@cbdirect.net,,,,Livingston,Texas (TX),77351,GPS Technician,,,,,40.526681,-83.155128
CB Direct,,866-716-9886,,office@cbdirect.net,,,,South Windsor,Connecticut (CT),06074,GPS Technician,,,,,26.054829,-81.870873
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Scranton,Pennsylvania (PA),18504,GPS Technician,,,,,30.578050,-95.322891
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Suffolk,Virginia (VA),23435,GPS Technician,,,,,31.044032,-71.388497
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Cincinnati,Ohio (OH),45201,GPS Technician,,,,,30.919782,-97.209422
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Shreveport,Louisiana (LA),71101,GPS Technician,,,,,42.600897,-94.971425
CB Direct,,866-716-9887,,office@cbdirect.net,,,,Egg Harbor Twnshp,New Jersey (NJ),08234,GPS Technician,,,,,35.313353,-94.997349
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Hidalgo,Texas (TX),78557,GPS Technician,,,,,36.903539,-103.900038
CB Direct,,866-716-9887,,office@cbdirect.net,,,,Delta,Pennsylvania (PA),17314,GPS Technician,,,,,33.603782,-114.053984
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Manito,Illinois (IL),61546,GPS Technician,,,,,46.816213,-107.467337
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Stockton,California (CA),95212,GPS Technician,,,,,31.794221,-105.215437
CB Direct,,866-716-9886,,office@cbdirect.net,,,,St Torrance,California (CA),90504,GPS Technician,,,,,37.133550,-73.779143
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Port Orange,Florida (FL),32127,GPS Technician,,,,,35.973964,-87.651011
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Pace,Florida (FL),32571,GPS Technician,,,,,36.329022,-92.344556
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Colorado Springs,Colorado (CO),80919,GPS Technician,,,,,36.022382,-77.820074
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Muncie,Indiana (IN),47302,GPS Technician,,,,,34.910126,-106.895774
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Denver,Colorado (CO),80210,GPS Technician,,,,,35.720565,-118.561037
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Florence,Kentucky (KY),41042,GPS Technician,,,,,24.655533,-80.570256
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Clinton,Utah (UT),84015,GPS Technician,,,,,45.193432,-94.683976
CB Direct,,866-716-9887,,office@cbdirect.net,,,,Prior Lake,Minnesota (MN),55372,GPS Technician,,,,,24.764595,-112.945431
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Pell City,Alabama (AL),35218,GPS Technician,,,,,32.663773,-98.903201
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Holyoke,Massachusetts,01040,GPS Technician,,,,,40.041984,-113.001451
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Hammond,Indiana (IN),46323,GPS Technician,,,,,27.174328,-116.308119
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Houston,Texas (TX),77038,GPS Technician,,,,,27.595241,-70.925295
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Dacula,Georgia (GA),30019,GPS Technician,,,,,41.223051,-107.870259
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Willow Springs,North Carolina (NC),27592,GPS Technician,,,,,45.790656,-114.622110
CB Direct,,866-716-9888,,office@cbdirect.net,,,,Spring Hill,Tennessee (TN),37174,GPS Technician,,,,,30.126056,-80.658181
CB Direct,,866-716-9886,,office@cbdirect.net,,,,San Antonio,Texas (TX),78251,GPS Technician,,,,,43.846544,-70.724837
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Duarte,California (CA),91010,GPS Technician,,,,,30.279792,-93.038308
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Taylosville,Utah (UT),84129,GPS Technician,,,,,37.151487,-74.718146
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Flat Rock,Michigan (MI),48134,GPS Technician,,,,,40.892200,-109.161937
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Birmingham,Alabama (AL),35242,GPS Technician,,,,,28.977107,-76.466850
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Allenhursts,Georgia (GA),31301,GPS Technician,,,,,48.451215,-83.683229
CB Direct,,866-716-9886,,office@cbdirect.net,,,,29 Palms,California (CA),92277,GPS Technician,,,,,46.757170,-90.120950
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Hayward,California (CA),94544,GPS Technician,,,,,26.555102,-76.436999
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Fresno,California (CA),93706,GPS Technician,,,,,27.317242,-89.913649
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Los Angeles,California (CA),91746,GPS Technician,,,,,40.060911,-67.598813
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Cuyahoga Falls,Ohio (OH),44221,GPS Technician,,,,,39.875913,-124.079286
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Seabrook,Texas (TX),77586,GPS Technician,,,,,46.770053,-85.631187
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Buckley,Washington (WA),98321,GPS Technician,,,,,24.547270,-72.413261
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Springfield,Massachusetts,01104,GPS Technician,,,,,35.818406,-82.874424
CB Direct,,866-716-9888,,office@cbdirect.net,,,,Aubrey,Texas (TX),76227,GPS Technician,,,,,33.281607,-86.533734
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Orlando,Florida (FL),32825,GPS Technician,,,,,36.116962,-81.862158
CB Direct,,866-716-9886,,office@cbdirect.net,,,,St. Paterson,New Jersey (NJ),07514,GPS Technician,,,,,35.204037,-85.721829
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Las Vegas,Nevada (NV),89147,GPS Technician,,,,,45.707885,-72.044059
CB Direct,,866-716-9887,,office@cbdirect.net,,,,Pasadena,Texas (TX),77505,GPS Technician,,,,,42.166627,-84.938809
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Flint,Michigan (MI),48506,GPS Technician,,,,,26.462779,-111.462080
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Hondo,Texas (TX),78861,GPS Technician,,,,,26.810282,-90.001650
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Killeen,Texas (TX),76542,GPS Technician,,,,,37.951596,-75.644338
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Waterbury,Connecticut (CT),06706,GPS Technician,,,,,35.129042,-95.035585
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Marlboro,Maryland (MD),20774,GPS Technician,,,,,39.715586,-111.371224
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Webster,Texas (TX),77598,GPS Technician,,,,,48.912204,-95.141490
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Lakeland,Florida (FL),33810,GPS Technician,,,,,28.613674,-71.644862
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Kent,Washington (WA),98042,GPS Technician,,,,,28.422661,-107.774052
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Little Rock,Arkansas (AR),72211,GPS Technician,,,,,26.102420,-70.202818
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Newburgh,New York (NY),12550,GPS Technician,,,,,45.398886,-107.582825
CB Direct,,866-716-9887,,office@cbdirect.net,,,,Tallahassee,Florida (FL),32305,GPS Technician,,,,,41.262907,-83.640168
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Alabaster,Alabama (AL),35007,GPS Technician,,,,,44.099682,-108.531462
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Chattanooga,Tennessee (TN),37411,GPS Technician,,,,,47.559548,-67.550127
CB Direct,,866-716-9887,,office@cbdirect.net,,,,McMinnville,Tennessee (TN),37110,GPS Technician,,,,,32.174504,-83.225043
CB Direct,,866-716-9886,,office@cbdirect.net,,,,New Orleans,Louisiana (LA),70115,GPS Technician,,,,,27.994080,-81.404370
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Foley,Alabama (AL),36535,GPS Technician,,,,,26.451813,-113.373176
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Elk Grove Village,Illinois (IL),60007,GPS Technician,,,,,25.161377,-118.279349
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Pawtucket,Rhode Island (RI),02860,GPS Technician,,,,,48.417811,-73.269279
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Boise,Idaho (ID),83703,GPS Technician,,,,,49.482436,-112.450414
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Louisville,Kentucky (KY),40299,GPS Technician,,,,,46.406545,-74.692595
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Columbus,Ohio (OH),43214,GPS Technician,,,,,40.792275,-95.377632
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Philadelphia,Pennsylvania (PA),19153,GPS Technician,,,,,40.523142,-104.841544
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Sarasota,Florida (FL),34234,GPS Technician,,,,,48.456957,-117.451130
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Jacksonville,North Carolina (NC),28546,GPS Technician,,,,,40.662572,-92.008266
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Bonita,California (CA),91902,GPS Technician,,,,,32.412164,-74.444166
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Parker,Colorado (CO),80134,GPS Technician,,,,,43.081445,-85.688113
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Bloomingdale,New Jersey (NJ),07403,GPS Technician,,,,,29.501165,-71.594138
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Fort Worth,Texas (TX),76109,GPS Technician,,,,,40.279441,-113.404320
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Lake Worth,Florida (FL),33467,GPS Technician,,,,,42.159302,-86.968098
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Arvada,Colorado (CO),80004,GPS Technician,,,,,39.269914,-109.458109
CB Direct,,866-716-9887,,office@cbdirect.net,,,,Wilson,North Carolina (NC),27893,GPS Technician,,,,,31.975232,-118.323832
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Fontana,California (CA),92335,GPS Technician,,,,,47.171307,-87.185086
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Union City,California (CA),94587,GPS Technician,,,,,27.237787,-91.470440
CB Direct,,866-716-9886,,office@cbdirect.net,,,,League City,Texas (TX),77573,GPS Technician,,,,,25.063713,-115.286928
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Gardena,California (CA),90247,GPS Technician,,,,,43.249282,-74.596792
CB Direct,,866-716-9886,,office@cbdirect.net,,,,St. Charles,Missouri (MO),63301,GPS Technician,,,,,32.165611,-80.716844
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Jackson,Mississippi (MS),39209,GPS Technician,,,,,42.759158,-104.632110
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Lorain,Ohio (OH),44052,GPS Technician,,,,,24.722541,-99.559534
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Detroit,Michigan (MI),48210,GPS Technician,,,,,28.477231,-89.903463
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Modesto,California (CA),95355,GPS Technician,,,,,30.158359,-118.205339
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Elburn,Illinois (IL),60119,GPS Technician,,,,,48.221218,-123.614459
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Denton,Texas (TX),76207,GPS Technician,,,,,44.217149,-89.178689
CB Direct,,866-716-9887,,office@cbdirect.net,,,,Port Charlotte,Florida (FL),33952,GPS Technician,,,,,28.806695,-86.784096
CB Direct,,866-716-9886,,office@cbdirect.net,,,,North Port,Florida (FL),34287,GPS Technician,,,,,35.231487,-91.286238
CB Direct,,866-716-9887,,office@cbdirect.net,,,,Aiken,South Carolina (SC),29801,GPS Technician,,,,,28.984140,-68.860838
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Montgomery,Alabama (AL),36870,GPS Technician,,,,,37.521503,-95.096020
CB Direct,,866-716-9886,,office@cbdirect.net,,,,Chicago,Illinois (IL),60617,GPS Technician,,,,,42.085124,-117.412540
CCTTS,West Coast,909-822-8447,assets,assets@centralcaliforniatruck.com,,,Trucks % Trailers,Fontana,CA,92335,dealer/auction,Dealer,Authorized,"15275 Valley Blvd, Fontana, CA 92335",,47.171307,-87.185086
CCTTS,East Coast,301-322-9000,assets,sales@centraltruck.com,,,Kenworth/Isuzu Dealer,Landover,MD,20785,dealer/auction,Dealer,,,,24.825203,-97.435047
CCTTS,West Coast,(559) 264-3200,assets,assets@CentralCATrucks.com,,,Trucks & Trailers Sales,Fresno,CA,93725,dealer/auction,Dealer,Authorized,,,48.118089,-93.382177
CCTTS,West Coast,(209) 715-6835,assets,assets@CentralCATrucks.com,,,Trucks & Trailers,French Camp,CA,95231,dealer/auction,Dealer,Authorized,,,44.709937,-97.927675
CCTTS,West Coast,(619) 661-1900,assets,assets@centralcaliforniatruck.com,,,Trucks & Trailers,San Diego,CA,92154,dealer/auction,Dealer,Authorized,"1595 Radar Rd, San Diego, CA 92154",,47.410488,-122.401441
Central Coast Lock,West Coast,805-555-2020,Dispatch,service@cclocks.com,,24/7,Residencial de lujo y yates,Santa Barbara,CA,93101,Locksmiths,,,,,28.343375,-122.939908
Central Mass Keys,East Coast,508-555-7575,Manager,service@centralmasskeys.com,,08:00-18:00,Duplicado de llaves para buzones,Worcester,MA,1608,Locksmiths,,,,,24.660844,-78.267117
Central NY Locks,East Coast,315-555-3131,Tech Lead,info@centralnylocks.com,,24/7,Control de acceso para escuelas,Syracuse,NY,13202,Locksmiths,,,,,28.907200,-103.561161
Central Valley Locks,West Coast,559-555-8989,Dispatch,help@cvlocks.net,,24/7,Equipos agr�colas y almacenes,Fresno,CA,93701,Locksmiths,,,,,25.136703,-122.448363
Cesar Murillo (Muritronix),,559-718-4378,,info@muritronix.com,,,,Fresno,California (CA),N/A,GPS Technician,,,,,40.012330,-92.529761
Cesar Murillo (Muritronix),,559-718-4378,,info@muritronix.com,,,,Fontana,California (CA),N/A,GPS Technician,,,,,26.939533,-78.642289
Charm City Locksmith,East Coast,410-555-1234,Tech,service@charmcitylock.com,,24/7,Apertura r�pida de puertas,Baltimore,MD,21201,Locksmiths,,,,,39.365351,-122.931856
Chesapeake Locksmith,East Coast,410-555-7373,Tech Lead,support@chesapeakelock.com,,24/7,Cerraduras de alta seguridad para farmacias,Baltimore,MD,21230,Locksmiths,,,,,40.339353,-67.202331
Christian Mcghee (Independent),,720-429-7796,,N/A,,,Noted as ?Expensive?,Commerce City,Colorado (CO),N/A,GPS Technician,,,,,32.585885,-115.104166
Christopher Anderson,Southwest,890-555-5723,,christopher.anderson@fleetinspect.com,,,Brake & suspension,Los Angeles,OR,56342,inspector,,,,Inactive,31.864599,-123.775892
Christopher Anderson,Pacific South,818-555-1655,,christopher.anderson@fleetinspect.com,,,Hazmat cert,Boston,ND,41987,inspector,,,,Active,27.895377,-102.507810
Christopher Brooks,Pacific Northwest,224-555-7191,,christopher.brooks@fleetinspect.com,,,Hazmat cert,Salt Lake City,MA,45965,inspector,,,,Active,46.600060,-87.251823
Christopher Moore,New England,663-555-9011,,christopher.moore@fleetinspect.com,,,EV expertise,Cleveland,MT,98747,inspector,,,,Inactive,27.567308,-117.560461
